Date,Open,High,Low,Close,Adj Close,Volume
2-Nov-17,72.459999,72.776001,72.010002,72.25,72.25,4535600
3-Nov-17,72.370003,73.410004,71.940002,73.389999,73.389999,6726400
6-Nov-17,73.720001,74.760002,73.419998,74.739998,74.739998,10156300
7-Nov-17,75.169998,75.449997,74.190002,74.410004,74.410004,7026600
8-Nov-17,74,75,73.309998,74.769997,74.769997,7593100
9-Nov-17,74.019997,74.199997,72.410004,74.099998,74.099998,8875500
10-Nov-17,73.769997,74.139999,73.559998,73.989998,73.989998,5714600
13-Nov-17,73.610001,74.290001,73.339996,74.029999,74.029999,5843600
14-Nov-17,74.099998,74.82,73.620003,74.489998,74.489998,6281500
15-Nov-17,74.300003,74.400002,73.184998,73.43,73.43,6232500
16-Nov-17,75.5,77.940002,75.279999,77.699997,77.699997,12856500
17-Nov-17,78.010002,78.010002,75.800003,76.379997,76.379997,11886700
20-Nov-17,76.599998,77.32,75.879997,76.010002,76.010002,6841800
21-Nov-17,77.089996,78.43,76.849998,77.769997,77.769997,10603100
22-Nov-17,77.900002,77.989998,76.620003,77.57,77.57,8073500
24-Nov-17,77.809998,78.900002,77.699997,78.57,78.57,4306600
27-Nov-17,78.629997,79.385002,77.709999,77.839996,77.839996,6780900
28-Nov-17,77.949997,78.230003,77.244003,77.790001,77.790001,8741500
29-Nov-17,77.949997,77.980003,71.669998,73.25,73.25,25202100
30-Nov-17,73.769997,75.870003,73.540001,75.730003,75.730003,15962000
1-Dec-17,75.220001,76.440002,74.260002,75.300003,75.300003,13368900
