Date,Open,High,Low,Close,Adj Close,Volume
3-Nov-17,299.5,306.25,295.130005,306.089996,306.089996,8894000
6-Nov-17,307,307.5,299.01001,302.779999,302.779999,6486000
7-Nov-17,301.019989,306.5,300.029999,306.049988,306.049988,5294300
8-Nov-17,305.5,306.890015,301.299988,304.390015,304.390015,4725300
9-Nov-17,302.5,304.459991,296.299988,302.98999,302.98999,5447100
10-Nov-17,302.5,308.359985,301.850006,302.98999,302.98999,4625400
13-Nov-17,300.130005,316.799988,299.109985,315.399994,315.399994,7584900
14-Nov-17,315,316.350006,306.899994,308.700012,308.700012,5676100
15-Nov-17,306.01001,312.48999,301.5,311.299988,311.299988,5978700
16-Nov-17,313.98999,318.140015,311.299988,312.5,312.5,5822100
17-Nov-17,325.670013,326.670013,313.149994,315.049988,315.049988,13735100
20-Nov-17,313.790009,315.5,304.75,308.73999,308.73999,8247700
21-Nov-17,310.859985,318.230011,308.709991,317.809998,317.809998,7261300
22-Nov-17,316.769989,317.420013,311.839996,312.600006,312.600006,4917600
24-Nov-17,313.790009,316.410004,311,315.549988,315.549988,3244100
27-Nov-17,313.25,317.339996,309.51001,316.809998,316.809998,4555900
28-Nov-17,316.359985,320,313.920013,317.549988,317.549988,4949500
29-Nov-17,317.299988,318,301.230011,307.540009,307.540009,8767400
30-Nov-17,308.559998,310.700012,304.540009,308.850006,308.850006,4351600
1-Dec-17,305.440002,310.320007,305.049988,306.529999,306.529999,4271100
