Date,Open,High,Low,Close,Adj Close,Volume
2-Oct-17,60.189999,60.57,60.07,60.549999,59.648842,2012800
3-Oct-17,60.599998,61.080002,60.580002,60.900002,59.993633,2852000
4-Oct-17,60.759998,60.900002,60.529999,60.900002,59.993633,4342300
5-Oct-17,60.939999,61.130001,60.740002,61.029999,60.121696,3733700
6-Oct-17,60.439999,60.459999,60.049999,60.150002,59.254799,2657100
9-Oct-17,60.419998,60.59,60.32,60.450001,59.550331,1594200
10-Oct-17,60.959999,61.09,60.82,61.040001,60.13155,2791100
11-Oct-17,61.18,61.27,60.93,61.23,60.318722,2884900
12-Oct-17,60.84,60.91,60.66,60.73,59.826164,2106200
13-Oct-17,61.299999,61.419998,60.91,60.919998,60.013332,2721700
16-Oct-17,61.240002,61.290001,60.869999,60.869999,59.964081,2612500
17-Oct-17,60.98,60.990002,60.490002,60.700001,59.796612,2841600
18-Oct-17,60.82,60.959999,60.43,60.529999,59.629139,3464800
19-Oct-17,60.860001,61.299999,60.810001,61.029999,60.121696,3547400
20-Oct-17,60.98,61.150002,60.919998,61.07,60.161102,2437700
23-Oct-17,61.119999,61.43,61.009998,61.009998,60.101994,4635300
24-Oct-17,61.580002,61.84,61.299999,61.389999,60.476341,4749400
25-Oct-17,61.700001,61.720001,60.880001,61.049999,60.141399,6862600
26-Oct-17,61.139999,61.150002,60.709999,60.900002,59.993633,2783600
27-Oct-17,60.799999,61.389999,60.619999,61.27,60.358128,5553600
,,,,,,
