Date,Open,High,Low,Close,Adj Close,Volume
2-Nov-17,32.889999,33.189999,32,32.189999,32.132504,1065400
3-Nov-17,37,38.880001,36,36.41,36.344967,3937800
6-Nov-17,36.529999,37.959999,36.110001,36.470001,36.404858,879600
7-Nov-17,36.52,36.82,35.490002,35.849998,35.785965,705100
8-Nov-17,35.830002,37.900002,35.5,37.290001,37.223396,1022100
9-Nov-17,37.110001,38.029999,36.66,37.810001,37.742466,589400
10-Nov-17,37.759998,38.369999,37.509998,38.099998,38.031944,680400
13-Nov-17,38.09,39.200001,37.709999,38.950001,38.880428,579400
14-Nov-17,39.360001,40.507999,38.650002,39.689999,39.619106,1111000
15-Nov-17,39.57,40.310001,38.91,39.490002,39.419464,897400
16-Nov-17,39.529999,39.98,38.860001,38.959999,38.890411,356700
17-Nov-17,38.75,39.169998,37.75,38.380001,38.311447,558700
20-Nov-17,38.380001,39.220001,38.18,39.189999,39.119999,301500
21-Nov-17,39.349998,39.619999,38.990002,39.52,39.449409,445100
22-Nov-17,39.599998,39.91,39.389999,39.529999,39.459393,229600
24-Nov-17,39.59,39.59,39.080002,39.18,39.11002,168500
27-Nov-17,39.169998,39.220001,38.360001,38.790001,38.720715,205200
28-Nov-17,38.799999,39.990002,38.799999,39.849998,39.77882,254800
29-Nov-17,38.150002,39.669998,37.849998,39.209999,39.139965,578500
30-Nov-17,39.349998,39.689999,39.09,39.189999,39.119999,438500
1-Dec-17,39.189999,39.380001,38.380001,38.740002,38.740002,480600
