Date,Open,High,Low,Close,Adj Close,Volume
2-Nov-17,1097.810059,1101.939941,1086.869995,1094.219971,1094.219971,3684900
3-Nov-17,1091.150024,1112.680054,1088.52002,1111.599976,1111.599976,3751500
6-Nov-17,1109.150024,1125.410034,1108.77002,1120.660034,1120.660034,3381100
7-Nov-17,1124.73999,1130.599976,1117.5,1123.170044,1123.170044,2689000
8-Nov-17,1122.819946,1135.540039,1119.109985,1132.880005,1132.880005,2581500
9-Nov-17,1125.959961,1129.619995,1115.77002,1129.130005,1129.130005,3732700
10-Nov-17,1126.099976,1131.75,1124.060059,1125.349976,1125.349976,2179900
13-Nov-17,1123,1139.900024,1122.339966,1129.170044,1129.170044,2918400
14-Nov-17,1130.109985,1138,1123.890015,1136.839966,1136.839966,3138400
15-Nov-17,1127.01001,1131.75,1121.630005,1126.689941,1126.689941,3928700
16-Nov-17,1130.160034,1138.160034,1130.050049,1137.290039,1137.290039,2213300
17-Nov-17,1138.280029,1138.800049,1125.810059,1129.880005,1129.880005,2413400
20-Nov-17,1129.77002,1133.420044,1122.550049,1126.310059,1126.310059,2163900
21-Nov-17,1132.859985,1140,1128.199951,1139.48999,1139.48999,2479400
22-Nov-17,1141,1160.27002,1141,1156.160034,1156.160034,3555300
24-Nov-17,1160.699951,1186.839966,1160.699951,1186,1186,3528000
27-Nov-17,1202.660034,1213.410034,1191.150024,1195.829956,1195.829956,6744000
28-Nov-17,1204.880005,1205.339966,1188.52002,1193.599976,1193.599976,4559400
29-Nov-17,1194.800049,1194.800049,1145.189941,1161.27002,1161.27002,9257500
30-Nov-17,1167.099976,1178.569946,1160,1176.75,1176.75,4509200
1-Dec-17,1172.050049,1179.650024,1152,1162.349976,1162.349976,4089600
