Date,Open,High,Low,Close,Adj Close,Volume
2-Nov-17,54.369999,55.080002,54.060001,54.880001,54.880001,4803800
3-Nov-17,54.599998,54.790001,54.34,54.650002,54.650002,5218600
6-Nov-17,54.540001,54.959999,54.310001,54.849998,54.849998,5501700
7-Nov-17,54.799999,54.939999,53.380001,53.450001,53.450001,7539300
8-Nov-17,53.34,53.439999,52.630001,52.68,52.68,6242100
9-Nov-17,52.41,52.560001,51.779999,52.110001,52.110001,6012100
10-Nov-17,52.220001,52.360001,51.580002,51.610001,51.610001,5514800
13-Nov-17,51.439999,51.810001,51.139999,51.68,51.68,5844000
14-Nov-17,51.380001,51.84,51.330002,51.830002,51.830002,5472700
15-Nov-17,51.41,52.18,51.349998,52.009998,52.009998,5389500
16-Nov-17,52.18,52.25,51.779999,51.810001,51.810001,4449100
17-Nov-17,51.580002,52.040001,51.52,51.880001,51.880001,3297600
20-Nov-17,52.029999,52.029999,51.740002,51.93,51.93,3273200
21-Nov-17,52.150002,52.150002,51.639999,51.889999,51.889999,5194500
22-Nov-17,51.869999,52.049999,51.84,51.91,51.91,4513100
24-Nov-17,52,52.07,51.700001,51.830002,51.830002,1466900
27-Nov-17,51.900002,51.990002,51.689999,51.720001,51.720001,3727900
28-Nov-17,51.759998,53.080002,51.700001,53.02,53.02,5608900
29-Nov-17,53.380001,54.950001,53.369999,54.759998,54.759998,10938000
30-Nov-17,55.080002,55.919998,54.790001,55.150002,55.150002,8662900
1-Dec-17,55.23,55.389999,53.700001,54.900002,54.900002,7239000
