Date,Open,High,Low,Close,Adj Close,Volume
2-Nov-17,52.060001,52.59,51.689999,52.48,52.48,6177100
3-Nov-17,52.369999,53.27,51.990002,52.959999,52.959999,8030100
6-Nov-17,53.009998,53.939999,52.799999,53.669998,53.669998,8438900
7-Nov-17,53.93,54.07,52.93,53.48,53.48,8577500
8-Nov-17,54.099998,54.220001,53.16,53.52,53.52,7513000
9-Nov-17,53.27,53.650002,52.830002,53.529999,53.529999,6709400
10-Nov-17,53.400002,53.490002,52.5,52.990002,52.990002,5504600
13-Nov-17,52.66,52.959999,52.509998,52.57,52.57,6728300
14-Nov-17,52.189999,52.43,51.080002,51.23,51.23,6945000
15-Nov-17,50.740002,51.169998,49.950001,50.490002,50.490002,7262700
16-Nov-17,50.400002,50.650002,50.080002,50.220001,50.220001,5694900
17-Nov-17,50.240002,50.52,50,50.130001,50.130001,4191800
20-Nov-17,50,50.25,49.580002,50.080002,50.080002,4429600
21-Nov-17,50.27,50.740002,49.669998,50.009998,50.009998,6331500
22-Nov-17,50.52,50.59,50.02,50.220001,50.220001,4818700
24-Nov-17,50.450001,50.869999,50.439999,50.470001,50.470001,2288900
27-Nov-17,50.220001,50.25,49.080002,49.16,49.16,6369000
28-Nov-17,49.360001,50.16,48.970001,50.130001,50.130001,6524700
29-Nov-17,49.919998,50.830002,49.720001,50.73,50.73,6897800
30-Nov-17,50.919998,51.779999,50.650002,50.880001,50.880001,11184300
1-Dec-17,51.509998,52.470001,51.23,51.740002,51.740002,6660700
