Date,Open,High,Low,Close,Adj Close,Volume
2-Nov-17,1021.76001,1028.089966,1013.01001,1025.579956,1025.579956,1049000
3-Nov-17,1022.109985,1032.650024,1020.309998,1032.47998,1032.47998,1076400
6-Nov-17,1028.98999,1034.869995,1025,1025.900024,1025.900024,1125200
7-Nov-17,1027.27002,1033.969971,1025.130005,1033.329956,1033.329956,1112300
8-Nov-17,1030.52002,1043.521973,1028.449951,1039.849976,1039.849976,1088700
9-Nov-17,1033.98999,1033.98999,1019.666016,1031.26001,1031.26001,1245200
10-Nov-17,1026.459961,1030.76001,1025.280029,1028.069946,1028.069946,720000
13-Nov-17,1023.419983,1031.579956,1022.570007,1025.75,1025.75,885800
14-Nov-17,1022.590027,1026.810059,1014.150024,1026,1026,959200
15-Nov-17,1019.210022,1024.089966,1015.419983,1020.909973,1020.909973,854000
16-Nov-17,1022.52002,1035.920044,1022.52002,1032.5,1032.5,1129700
17-Nov-17,1034.01001,1034.420044,1017.75,1019.090027,1019.090027,1397100
20-Nov-17,1020.26001,1022.609985,1017.5,1018.380005,1018.380005,953500
21-Nov-17,1023.309998,1035.109985,1022.655029,1034.48999,1034.48999,1097000
22-Nov-17,1035,1039.706055,1031.430054,1035.959961,1035.959961,746300
24-Nov-17,1035.869995,1043.177979,1035,1040.609985,1040.609985,537000
27-Nov-17,1040,1055.459961,1038.439941,1054.209961,1054.209961,1307900
28-Nov-17,1055.089966,1062.375,1040,1047.410034,1047.410034,1424400
29-Nov-17,1042.680054,1044.079956,1015.650024,1021.659973,1021.659973,2459400
30-Nov-17,1022.369995,1028.48999,1015,1021.409973,1021.409973,1724000
1-Dec-17,1015.799988,1022.48999,1002.02002,1010.169983,1010.169983,1904500
