Date,Open,High,Low,Close,Adj Close,Volume
2-Nov-17,34.549999,34.639999,34.16,34.209999,34.209999,19827600
3-Nov-17,34.279999,34.490002,34.029999,34.470001,34.470001,13414400
6-Nov-17,34.369999,34.560001,34.259998,34.41,34.41,12786900
7-Nov-17,34.32,34.48,34.209999,34.400002,34.400002,11332900
8-Nov-17,34.310001,34.5,34.119999,34.5,34.5,13061300
9-Nov-17,34.290001,34.32,33.869999,34.049999,34.049999,16785000
10-Nov-17,34.060001,34.09,33.669998,33.990002,33.990002,19319400
13-Nov-17,33.860001,34.209999,33.830002,33.950001,33.950001,16441500
14-Nov-17,33.860001,34.16,33.799999,34.040001,34.040001,17468500
15-Nov-17,33.970001,34.310001,33.75,34.110001,34.110001,30829600
16-Nov-17,36.040001,36.669998,35.830002,35.880001,35.880001,61177100
17-Nov-17,35.900002,36.32,35.810001,35.900002,35.900002,27988000
20-Nov-17,35.93,36.540001,35.93,36.5,36.5,26897800
21-Nov-17,36.75,36.970001,36.580002,36.650002,36.650002,24146400
22-Nov-17,36.700001,36.720001,36.360001,36.450001,36.450001,17226400
24-Nov-17,36.41,36.57,36.32,36.490002,36.490002,6155800
27-Nov-17,36.509998,37.09,36.5,36.869999,36.869999,20942200
28-Nov-17,37,37.799999,36.98,37.73,37.73,30966600
29-Nov-17,37.75,38.029999,37.23,37.48,37.48,36788600
30-Nov-17,37.619999,37.799999,37.299999,37.299999,37.299999,30749500
1-Dec-17,37.09,37.66,36.73,37.599998,37.599998,26893400
