Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,118.489998,119.169998,115.519997,117.110001,117.110001,1338600
2017-11-03,118.250000,118.360001,117.360001,117.430000,117.430000,497400
2017-11-06,117.190002,117.750000,116.459999,117.250000,117.250000,473800
2017-11-07,116.519997,116.519997,114.150002,114.889999,114.889999,525100
2017-11-08,113.440002,113.440002,110.480003,112.800003,112.800003,719300
2017-11-09,110.820000,110.820000,108.791000,109.440002,109.440002,945400
2017-11-10,109.779999,109.989998,109.070000,109.559998,109.559998,525200
2017-11-13,110.199997,111.040001,110.139999,110.440002,110.440002,1038700
2017-11-14,110.180000,110.235001,109.199997,109.910004,109.910004,343300
2017-11-15,108.320000,109.120003,107.580002,108.510002,108.510002,400600
2017-11-16,109.650002,110.330002,109.419998,110.019997,110.019997,261100
2017-11-17,109.639999,109.879997,108.870003,109.169998,109.169998,342500
2017-11-20,109.915001,110.889999,109.839996,110.180000,110.180000,274500
2017-11-21,111.709999,112.330002,111.370003,111.489998,111.489998,348100
2017-11-22,111.980003,112.308998,111.285004,111.820000,111.820000,217700
2017-11-24,113.169998,114.019997,113.099998,113.709999,113.709999,164100
2017-11-27,112.750000,112.959999,111.779999,111.800003,111.800003,346900
2017-11-28,112.580002,112.724998,111.510002,111.699997,111.699997,492300
2017-11-29,111.809998,111.919998,107.416000,108.400002,108.400002,989200
2017-11-30,108.709999,109.087997,107.610001,108.599998,108.599998,490200
2017-12-01,107.599998,108.209999,106.000000,107.470001,107.470001,489700
