Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,52.060001,52.590000,51.689999,52.480000,52.480000,6177100
2017-11-03,52.369999,53.270000,51.990002,52.959999,52.959999,8030100
2017-11-06,53.009998,53.939999,52.799999,53.669998,53.669998,8438900
2017-11-07,53.930000,54.070000,52.930000,53.480000,53.480000,8577500
2017-11-08,54.099998,54.220001,53.160000,53.520000,53.520000,7513000
2017-11-09,53.270000,53.650002,52.830002,53.529999,53.529999,6709400
2017-11-10,53.400002,53.490002,52.500000,52.990002,52.990002,5504600
2017-11-13,52.660000,52.959999,52.509998,52.570000,52.570000,6728300
2017-11-14,52.189999,52.430000,51.080002,51.230000,51.230000,6945000
2017-11-15,50.740002,51.169998,49.950001,50.490002,50.490002,7262700
2017-11-16,50.400002,50.650002,50.080002,50.220001,50.220001,5694900
2017-11-17,50.240002,50.520000,50.000000,50.130001,50.130001,4191800
2017-11-20,50.000000,50.250000,49.580002,50.080002,50.080002,4429600
2017-11-21,50.270000,50.740002,49.669998,50.009998,50.009998,6331500
2017-11-22,50.520000,50.590000,50.020000,50.220001,50.220001,4818700
2017-11-24,50.450001,50.869999,50.439999,50.470001,50.470001,2288900
2017-11-27,50.220001,50.250000,49.080002,49.160000,49.160000,6369000
2017-11-28,49.360001,50.160000,48.970001,50.130001,50.130001,6524700
2017-11-29,49.919998,50.830002,49.720001,50.730000,50.730000,6897800
2017-11-30,50.919998,51.779999,50.650002,50.880001,50.880001,11184300
2017-12-01,51.509998,52.470001,51.230000,51.740002,51.740002,6660700
