Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,37.490002,37.500000,36.990002,37.400002,37.400002,5350300
2017-11-03,37.439999,37.549999,37.110001,37.500000,37.500000,5716900
2017-11-06,37.380001,37.610001,37.299999,37.369999,37.369999,4361000
2017-11-07,37.599998,37.599998,37.099998,37.410000,37.410000,5646000
2017-11-08,37.299999,37.369999,36.939999,37.009998,37.009998,7095200
2017-11-09,36.259998,36.360001,35.209999,35.689999,35.689999,17006900
2017-11-10,35.509998,36.049999,35.340000,35.970001,35.970001,8329700
2017-11-13,35.700001,36.099998,35.320000,35.849998,35.849998,7269000
2017-11-14,35.709999,35.790001,35.180000,35.220001,35.220001,11468000
2017-11-15,35.029999,35.470001,34.790001,35.299999,35.299999,8120700
2017-11-16,35.369999,35.820000,35.320000,35.619999,35.619999,8140200
2017-11-17,35.639999,35.709999,35.310001,35.580002,35.580002,7542600
2017-11-20,35.619999,35.970001,35.419998,35.529999,35.529999,5981700
2017-11-21,35.720001,36.110001,35.560001,35.959999,35.959999,5888600
2017-11-22,36.049999,36.200001,35.840000,35.939999,35.939999,4576200
2017-11-24,36.070000,36.110001,35.700001,35.840000,35.840000,3122800
2017-11-27,35.880001,36.200001,35.790001,35.990002,35.990002,7221700
2017-11-28,35.990002,36.200001,35.419998,35.500000,35.500000,11335100
2017-11-29,35.419998,35.450001,33.950001,34.380001,34.380001,22063000
2017-11-30,34.480000,35.189999,34.459999,34.669998,34.669998,16415200
2017-12-01,34.380001,35.250000,34.310001,35.200001,35.200001,11499100
