Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,34.549999,34.639999,34.160000,34.209999,34.209999,19827600
2017-11-03,34.279999,34.490002,34.029999,34.470001,34.470001,13414400
2017-11-06,34.369999,34.560001,34.259998,34.410000,34.410000,12786900
2017-11-07,34.320000,34.480000,34.209999,34.400002,34.400002,11332900
2017-11-08,34.310001,34.500000,34.119999,34.500000,34.500000,13061300
2017-11-09,34.290001,34.320000,33.869999,34.049999,34.049999,16785000
2017-11-10,34.060001,34.090000,33.669998,33.990002,33.990002,19319400
2017-11-13,33.860001,34.209999,33.830002,33.950001,33.950001,16441500
2017-11-14,33.860001,34.160000,33.799999,34.040001,34.040001,17468500
2017-11-15,33.970001,34.310001,33.750000,34.110001,34.110001,30829600
2017-11-16,36.040001,36.669998,35.830002,35.880001,35.880001,61177100
2017-11-17,35.900002,36.320000,35.810001,35.900002,35.900002,27988000
2017-11-20,35.930000,36.540001,35.930000,36.500000,36.500000,26897800
2017-11-21,36.750000,36.970001,36.580002,36.650002,36.650002,24146400
2017-11-22,36.700001,36.720001,36.360001,36.450001,36.450001,17226400
2017-11-24,36.410000,36.570000,36.320000,36.490002,36.490002,6155800
2017-11-27,36.509998,37.090000,36.500000,36.869999,36.869999,20942200
2017-11-28,37.000000,37.799999,36.980000,37.730000,37.730000,30966600
2017-11-29,37.750000,38.029999,37.230000,37.480000,37.480000,36788600
2017-11-30,37.619999,37.799999,37.299999,37.299999,37.299999,30749500
2017-12-01,37.090000,37.660000,36.730000,37.599998,37.599998,26893400
