Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,86.779999,87.040001,86.230003,86.510002,86.510002,5021200
2017-11-03,86.779999,87.160004,86.459999,86.580002,86.580002,5106500
2017-11-06,86.550003,86.639999,86.029999,86.050003,86.050003,5186700
2017-11-07,86.040001,87.000000,85.419998,86.980003,86.980003,6875100
2017-11-08,86.989998,87.599998,86.800003,87.580002,87.580002,6910000
2017-11-09,87.349998,88.169998,87.300003,87.779999,87.779999,5280000
2017-11-10,87.989998,88.389999,87.779999,88.160004,88.160004,7227300
2017-11-13,88.669998,89.410004,88.629997,89.000000,89.000000,6873500
2017-11-14,88.739998,89.050003,88.470001,88.870003,88.870003,5035500
2017-11-15,88.730003,88.940002,88.000000,88.230003,88.230003,6688100
2017-11-16,89.839996,89.900002,88.769997,89.250000,89.250000,7205100
2017-11-17,88.949997,89.089996,88.080002,88.430000,88.430000,5941800
2017-11-20,88.430000,88.559998,87.709999,88.269997,88.269997,4926200
2017-11-21,88.180000,89.209999,88.019997,88.720001,88.720001,6196400
2017-11-22,88.500000,88.910004,88.059998,88.330002,88.330002,6006900
2017-11-24,88.589996,88.959999,88.419998,88.449997,88.449997,2196700
2017-11-27,88.330002,89.099998,88.150002,88.959999,88.959999,6199700
2017-11-28,89.480003,89.519997,88.910004,89.400002,89.400002,4841300
2017-11-29,89.400002,89.809998,89.029999,89.379997,89.379997,5158900
2017-11-30,89.349998,90.370003,89.209999,89.989998,89.989998,9789900
2017-12-01,90.180000,90.529999,89.120003,90.360001,90.360001,7840500
