Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,72.459999,72.776001,72.010002,72.250000,72.250000,4535600
2017-11-03,72.370003,73.410004,71.940002,73.389999,73.389999,6726400
2017-11-06,73.720001,74.760002,73.419998,74.739998,74.739998,10156300
2017-11-07,75.169998,75.449997,74.190002,74.410004,74.410004,7026600
2017-11-08,74.000000,75.000000,73.309998,74.769997,74.769997,7593100
2017-11-09,74.019997,74.199997,72.410004,74.099998,74.099998,8875500
2017-11-10,73.769997,74.139999,73.559998,73.989998,73.989998,5714600
2017-11-13,73.610001,74.290001,73.339996,74.029999,74.029999,5843600
2017-11-14,74.099998,74.820000,73.620003,74.489998,74.489998,6281500
2017-11-15,74.300003,74.400002,73.184998,73.430000,73.430000,6232500
2017-11-16,75.500000,77.940002,75.279999,77.699997,77.699997,12856500
2017-11-17,78.010002,78.010002,75.800003,76.379997,76.379997,11886700
2017-11-20,76.599998,77.320000,75.879997,76.010002,76.010002,6841800
2017-11-21,77.089996,78.430000,76.849998,77.769997,77.769997,10603100
2017-11-22,77.900002,77.989998,76.620003,77.570000,77.570000,8073500
2017-11-24,77.809998,78.900002,77.699997,78.570000,78.570000,4306600
2017-11-27,78.629997,79.385002,77.709999,77.839996,77.839996,6780900
2017-11-28,77.949997,78.230003,77.244003,77.790001,77.790001,8741500
2017-11-29,77.949997,77.980003,71.669998,73.250000,73.250000,25202100
2017-11-30,73.769997,75.870003,73.540001,75.730003,75.730003,15962000
2017-12-01,75.220001,76.440002,74.260002,75.300003,75.300003,13368900
