Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,21.379999,21.559999,21.070000,21.440001,21.440001,14764900
2017-11-03,21.500000,21.549999,21.330000,21.469999,21.469999,7709600
2017-11-06,21.469999,21.530001,21.379999,21.440001,21.440001,13309000
2017-11-07,21.469999,21.469999,21.320000,21.379999,21.379999,6245500
2017-11-08,21.340000,21.469999,21.240000,21.420000,21.420000,6061800
2017-11-09,21.270000,21.400000,21.150000,21.340000,21.340000,5844700
2017-11-10,21.250000,21.309999,21.139999,21.230000,21.230000,6276700
2017-11-13,21.230000,21.330000,21.150000,21.170000,21.170000,4921900
2017-11-14,21.100000,21.450001,20.990000,21.360001,21.360001,11628100
2017-11-15,21.309999,21.530001,21.240000,21.360001,21.360001,12655200
2017-11-16,21.430000,21.750000,21.410000,21.570000,21.570000,9562200
2017-11-17,21.510000,21.870001,21.450001,21.750000,21.750000,10639900
2017-11-20,21.809999,22.280001,21.770000,22.120001,22.120001,11871800
2017-11-21,22.340000,22.680000,22.299999,22.459999,22.459999,17552900
2017-11-22,21.000000,21.530001,20.590000,21.340000,21.340000,28424700
2017-11-24,21.440001,21.520000,20.990000,21.240000,21.240000,9657900
2017-11-27,21.170000,21.330000,20.959999,21.250000,21.250000,15350100
2017-11-28,21.270000,21.680000,21.150000,21.660000,21.660000,10376700
2017-11-29,21.740000,21.969999,21.350000,21.430000,21.430000,12113500
2017-11-30,21.490000,21.780001,21.309999,21.450001,21.450001,13922800
2017-12-01,21.379999,21.590000,20.969999,21.410000,21.410000,9429200
